Country,Year,Region,Type,Energy consumption (in Exajoules)
Philippines,1973,Asia Pacific,Wind,0.0
Singapore,1973,Asia Pacific,Wind,0.0
South Korea,1973,Asia Pacific,Wind,0.0
Sri Lanka,1973,Asia Pacific,Wind,0.0
Taiwan,1973,Asia Pacific,Wind,0.0
Thailand,1973,Asia Pacific,Wind,0.0
Vietnam,1973,Asia Pacific,Wind,0.0
Other Asia Pacific,1973,Asia Pacific,Wind,0.0
Canada,1974,North America,Wind,0.0
Mexico,1974,North America,Wind,0.0
US,1974,North America,Wind,0.0
Argentina,1974,S. & Cent. America,Wind,0.0
Brazil,1974,S. & Cent. America,Wind,0.0
Chile,1974,S. & Cent. America,Wind,0.0
Colombia,1974,S. & Cent. America,Wind,0.0
Ecuador,1974,S. & Cent. America,Wind,0.0
Peru,1974,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1974,S. & Cent. America,Wind,0.0
Venezuela,1974,S. & Cent. America,Wind,0.0
Central America,1974,S. & Cent. America,Wind,0.0
Other Caribbean,1974,S. & Cent. America,Wind,0.0
Other South America,1974,S. & Cent. America,Wind,0.0
Austria,1974,Europe,Wind,0.0
Belgium,1974,Europe,Wind,0.0
Bulgaria,1974,Europe,Wind,0.0
Croatia,1974,Europe,Wind,0.0
Cyprus,1974,Europe,Wind,0.0
Czech Republic,1974,Europe,Wind,0.0
Denmark,1974,Europe,Wind,0.0
Estonia,1974,Europe,Wind,0.0
Finland,1974,Europe,Wind,0.0
France,1974,Europe,Wind,0.0
Germany,1974,Europe,Wind,0.0
Greece,1974,Europe,Wind,0.0
Hungary,1974,Europe,Wind,0.0
Iceland,1974,Europe,Wind,0.0
Ireland,1974,Europe,Wind,0.0
Italy,1974,Europe,Wind,0.0
Latvia,1974,Europe,Wind,0.0
Lithuania,1974,Europe,Wind,0.0
Luxembourg,1974,Europe,Wind,0.0
Netherlands,1974,Europe,Wind,0.0
North Macedonia,1974,Europe,Wind,0.0
Norway,1974,Europe,Wind,0.0
Poland,1974,Europe,Wind,0.0
Portugal,1974,Europe,Wind,0.0
Romania,1974,Europe,Wind,0.0
Slovakia,1974,Europe,Wind,0.0
Slovenia,1974,Europe,Wind,0.0
Spain,1974,Europe,Wind,0.0
Sweden,1974,Europe,Wind,0.0
Switzerland,1974,Europe,Wind,0.0
Turkey,1974,Europe,Wind,0.0
Ukraine,1974,Europe,Wind,0.0
United Kingdom,1974,Europe,Wind,0.0
Other Europe,1974,Europe,Wind,0.0
Azerbaijan,1974,CIS,Wind,0.0
Belarus,1974,CIS,Wind,0.0
Kazakhstan,1974,CIS,Wind,0.0
Russian Federation,1974,CIS,Wind,0.0
Turkmenistan,1974,CIS,Wind,0.0
USSR,1974,CIS,Wind,0.0
Uzbekistan,1974,CIS,Wind,0.0
Other CIS,1974,CIS,Wind,0.0
Iran,1974,Middle East,Wind,0.0
Iraq,1974,Middle East,Wind,0.0
Israel,1974,Middle East,Wind,0.0
Kuwait,1974,Middle East,Wind,0.0
Oman,1974,Middle East,Wind,0.0
Qatar,1974,Middle East,Wind,0.0
Saudi Arabia,1974,Middle East,Wind,0.0
United Arab Emirates,1974,Middle East,Wind,0.0
Other Middle East,1974,Middle East,Wind,0.0
Algeria,1974,Africa,Wind,0.0
Egypt,1974,Africa,Wind,0.0
Morocco,1974,Africa,Wind,0.0
South Africa,1974,Africa,Wind,0.0
Eastern Africa,1974,Africa,Wind,0.0
Middle Africa,1974,Africa,Wind,0.0
Western Africa,1974,Africa,Wind,0.0
Other Northern Africa,1974,Africa,Wind,0.0
Other Southern Africa,1974,Africa,Wind,0.0
Australia,1974,Asia Pacific,Wind,0.0
Bangladesh,1974,Asia Pacific,Wind,0.0
China,1974,Asia Pacific,Wind,0.0
China Hong Kong SAR,1974,Asia Pacific,Wind,0.0
India,1974,Asia Pacific,Wind,0.0
Indonesia,1974,Asia Pacific,Wind,0.0
Japan,1974,Asia Pacific,Wind,0.0
Malaysia,1974,Asia Pacific,Wind,0.0
New Zealand,1974,Asia Pacific,Wind,0.0
Pakistan,1974,Asia Pacific,Wind,0.0
Philippines,1974,Asia Pacific,Wind,0.0
Singapore,1974,Asia Pacific,Wind,0.0
South Korea,1974,Asia Pacific,Wind,0.0
Sri Lanka,1974,Asia Pacific,Wind,0.0
Taiwan,1974,Asia Pacific,Wind,0.0
Thailand,1974,Asia Pacific,Wind,0.0
Vietnam,1974,Asia Pacific,Wind,0.0
Other Asia Pacific,1974,Asia Pacific,Wind,0.0
Canada,1975,North America,Wind,0.0
Mexico,1975,North America,Wind,0.0
US,1975,North America,Wind,0.0
Argentina,1975,S. & Cent. America,Wind,0.0
Brazil,1975,S. & Cent. America,Wind,0.0
Chile,1975,S. & Cent. America,Wind,0.0
Colombia,1975,S. & Cent. America,Wind,0.0
Ecuador,1975,S. & Cent. America,Wind,0.0
Peru,1975,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1975,S. & Cent. America,Wind,0.0
Venezuela,1975,S. & Cent. America,Wind,0.0
Central America,1975,S. & Cent. America,Wind,0.0
Other Caribbean,1975,S. & Cent. America,Wind,0.0
Other South America,1975,S. & Cent. America,Wind,0.0
Austria,1975,Europe,Wind,0.0
Belgium,1975,Europe,Wind,0.0
Bulgaria,1975,Europe,Wind,0.0
Croatia,1975,Europe,Wind,0.0
Cyprus,1975,Europe,Wind,0.0
Czech Republic,1975,Europe,Wind,0.0
Denmark,1975,Europe,Wind,0.0
Estonia,1975,Europe,Wind,0.0
Finland,1975,Europe,Wind,0.0
France,1975,Europe,Wind,0.0
Germany,1975,Europe,Wind,0.0
Greece,1975,Europe,Wind,0.0
Hungary,1975,Europe,Wind,0.0
Iceland,1975,Europe,Wind,0.0
Ireland,1975,Europe,Wind,0.0
Italy,1975,Europe,Wind,0.0
Latvia,1975,Europe,Wind,0.0
Lithuania,1975,Europe,Wind,0.0
Luxembourg,1975,Europe,Wind,0.0
Netherlands,1975,Europe,Wind,0.0
North Macedonia,1975,Europe,Wind,0.0
Norway,1975,Europe,Wind,0.0
Poland,1975,Europe,Wind,0.0
Portugal,1975,Europe,Wind,0.0
Romania,1975,Europe,Wind,0.0
Slovakia,1975,Europe,Wind,0.0
Slovenia,1975,Europe,Wind,0.0
Spain,1975,Europe,Wind,0.0
Sweden,1975,Europe,Wind,0.0
Switzerland,1975,Europe,Wind,0.0
Turkey,1975,Europe,Wind,0.0
Ukraine,1975,Europe,Wind,0.0
United Kingdom,1975,Europe,Wind,0.0
Other Europe,1975,Europe,Wind,0.0
Azerbaijan,1975,CIS,Wind,0.0
Belarus,1975,CIS,Wind,0.0
Kazakhstan,1975,CIS,Wind,0.0
Russian Federation,1975,CIS,Wind,0.0
Turkmenistan,1975,CIS,Wind,0.0
USSR,1975,CIS,Wind,0.0
Uzbekistan,1975,CIS,Wind,0.0
Other CIS,1975,CIS,Wind,0.0
Iran,1975,Middle East,Wind,0.0
Iraq,1975,Middle East,Wind,0.0
Israel,1975,Middle East,Wind,0.0
Kuwait,1975,Middle East,Wind,0.0
Oman,1975,Middle East,Wind,0.0
Qatar,1975,Middle East,Wind,0.0
Saudi Arabia,1975,Middle East,Wind,0.0
United Arab Emirates,1975,Middle East,Wind,0.0
Other Middle East,1975,Middle East,Wind,0.0
Algeria,1975,Africa,Wind,0.0
Egypt,1975,Africa,Wind,0.0
Morocco,1975,Africa,Wind,0.0
South Africa,1975,Africa,Wind,0.0
Eastern Africa,1975,Africa,Wind,0.0
Middle Africa,1975,Africa,Wind,0.0
Western Africa,1975,Africa,Wind,0.0
Other Northern Africa,1975,Africa,Wind,0.0
Other Southern Africa,1975,Africa,Wind,0.0
Australia,1975,Asia Pacific,Wind,0.0
Bangladesh,1975,Asia Pacific,Wind,0.0
China,1975,Asia Pacific,Wind,0.0
China Hong Kong SAR,1975,Asia Pacific,Wind,0.0
India,1975,Asia Pacific,Wind,0.0
Indonesia,1975,Asia Pacific,Wind,0.0
Japan,1975,Asia Pacific,Wind,0.0
Malaysia,1975,Asia Pacific,Wind,0.0
New Zealand,1975,Asia Pacific,Wind,0.0
Pakistan,1975,Asia Pacific,Wind,0.0
Philippines,1975,Asia Pacific,Wind,0.0
Singapore,1975,Asia Pacific,Wind,0.0
South Korea,1975,Asia Pacific,Wind,0.0
Sri Lanka,1975,Asia Pacific,Wind,0.0
Taiwan,1975,Asia Pacific,Wind,0.0
Thailand,1975,Asia Pacific,Wind,0.0
Vietnam,1975,Asia Pacific,Wind,0.0
Other Asia Pacific,1975,Asia Pacific,Wind,0.0
Canada,1976,North America,Wind,0.0
Mexico,1976,North America,Wind,0.0
US,1976,North America,Wind,0.0
Argentina,1976,S. & Cent. America,Wind,0.0
Brazil,1976,S. & Cent. America,Wind,0.0
Chile,1976,S. & Cent. America,Wind,0.0
Colombia,1976,S. & Cent. America,Wind,0.0
Ecuador,1976,S. & Cent. America,Wind,0.0
Peru,1976,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1976,S. & Cent. America,Wind,0.0
Venezuela,1976,S. & Cent. America,Wind,0.0
Central America,1976,S. & Cent. America,Wind,0.0
Other Caribbean,1976,S. & Cent. America,Wind,0.0
Other South America,1976,S. & Cent. America,Wind,0.0
Austria,1976,Europe,Wind,0.0
Belgium,1976,Europe,Wind,0.0
Bulgaria,1976,Europe,Wind,0.0
Croatia,1976,Europe,Wind,0.0
Cyprus,1976,Europe,Wind,0.0
Czech Republic,1976,Europe,Wind,0.0
Denmark,1976,Europe,Wind,0.0
Estonia,1976,Europe,Wind,0.0
Finland,1976,Europe,Wind,0.0
France,1976,Europe,Wind,0.0
Germany,1976,Europe,Wind,0.0
Greece,1976,Europe,Wind,0.0
Hungary,1976,Europe,Wind,0.0
Iceland,1976,Europe,Wind,0.0
Ireland,1976,Europe,Wind,0.0
Italy,1976,Europe,Wind,0.0
Latvia,1976,Europe,Wind,0.0
Lithuania,1976,Europe,Wind,0.0
Luxembourg,1976,Europe,Wind,0.0
Netherlands,1976,Europe,Wind,0.0
North Macedonia,1976,Europe,Wind,0.0
Norway,1976,Europe,Wind,0.0
Poland,1976,Europe,Wind,0.0
Portugal,1976,Europe,Wind,0.0
Romania,1976,Europe,Wind,0.0
Slovakia,1976,Europe,Wind,0.0
Slovenia,1976,Europe,Wind,0.0
Spain,1976,Europe,Wind,0.0
Sweden,1976,Europe,Wind,0.0
Switzerland,1976,Europe,Wind,0.0
Turkey,1976,Europe,Wind,0.0
Ukraine,1976,Europe,Wind,0.0
United Kingdom,1976,Europe,Wind,0.0
Other Europe,1976,Europe,Wind,0.0
Azerbaijan,1976,CIS,Wind,0.0
Belarus,1976,CIS,Wind,0.0
Kazakhstan,1976,CIS,Wind,0.0
Russian Federation,1976,CIS,Wind,0.0
Turkmenistan,1976,CIS,Wind,0.0
USSR,1976,CIS,Wind,0.0
Uzbekistan,1976,CIS,Wind,0.0
Other CIS,1976,CIS,Wind,0.0
Iran,1976,Middle East,Wind,0.0
Iraq,1976,Middle East,Wind,0.0
Israel,1976,Middle East,Wind,0.0
Kuwait,1976,Middle East,Wind,0.0
Oman,1976,Middle East,Wind,0.0
Qatar,1976,Middle East,Wind,0.0
Saudi Arabia,1976,Middle East,Wind,0.0
United Arab Emirates,1976,Middle East,Wind,0.0
Other Middle East,1976,Middle East,Wind,0.0
Algeria,1976,Africa,Wind,0.0
Egypt,1976,Africa,Wind,0.0
Morocco,1976,Africa,Wind,0.0
South Africa,1976,Africa,Wind,0.0
Eastern Africa,1976,Africa,Wind,0.0
Middle Africa,1976,Africa,Wind,0.0
Western Africa,1976,Africa,Wind,0.0
Other Northern Africa,1976,Africa,Wind,0.0
Other Southern Africa,1976,Africa,Wind,0.0
Australia,1976,Asia Pacific,Wind,0.0
Bangladesh,1976,Asia Pacific,Wind,0.0
China,1976,Asia Pacific,Wind,0.0
China Hong Kong SAR,1976,Asia Pacific,Wind,0.0
India,1976,Asia Pacific,Wind,0.0
Indonesia,1976,Asia Pacific,Wind,0.0
Japan,1976,Asia Pacific,Wind,0.0
Malaysia,1976,Asia Pacific,Wind,0.0
New Zealand,1976,Asia Pacific,Wind,0.0
Pakistan,1976,Asia Pacific,Wind,0.0
Philippines,1976,Asia Pacific,Wind,0.0
Singapore,1976,Asia Pacific,Wind,0.0
South Korea,1976,Asia Pacific,Wind,0.0
Sri Lanka,1976,Asia Pacific,Wind,0.0
Taiwan,1976,Asia Pacific,Wind,0.0
Thailand,1976,Asia Pacific,Wind,0.0
Vietnam,1976,Asia Pacific,Wind,0.0
Other Asia Pacific,1976,Asia Pacific,Wind,0.0
Canada,1977,North America,Wind,0.0
Mexico,1977,North America,Wind,0.0
US,1977,North America,Wind,0.0
Argentina,1977,S. & Cent. America,Wind,0.0
Brazil,1977,S. & Cent. America,Wind,0.0
Chile,1977,S. & Cent. America,Wind,0.0
Colombia,1977,S. & Cent. America,Wind,0.0
Ecuador,1977,S. & Cent. America,Wind,0.0
Peru,1977,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1977,S. & Cent. America,Wind,0.0
Venezuela,1977,S. & Cent. America,Wind,0.0
Central America,1977,S. & Cent. America,Wind,0.0
Other Caribbean,1977,S. & Cent. America,Wind,0.0
Other South America,1977,S. & Cent. America,Wind,0.0
Austria,1977,Europe,Wind,0.0
Belgium,1977,Europe,Wind,0.0
Bulgaria,1977,Europe,Wind,0.0
Croatia,1977,Europe,Wind,0.0
Cyprus,1977,Europe,Wind,0.0
Czech Republic,1977,Europe,Wind,0.0
Denmark,1977,Europe,Wind,0.0
Estonia,1977,Europe,Wind,0.0
Finland,1977,Europe,Wind,0.0
France,1977,Europe,Wind,0.0
Germany,1977,Europe,Wind,0.0
Greece,1977,Europe,Wind,0.0
Hungary,1977,Europe,Wind,0.0
Iceland,1977,Europe,Wind,0.0
Ireland,1977,Europe,Wind,0.0
Italy,1977,Europe,Wind,0.0
Latvia,1977,Europe,Wind,0.0
Lithuania,1977,Europe,Wind,0.0
Luxembourg,1977,Europe,Wind,0.0
Netherlands,1977,Europe,Wind,0.0
North Macedonia,1977,Europe,Wind,0.0
Norway,1977,Europe,Wind,0.0
Poland,1977,Europe,Wind,0.0
Portugal,1977,Europe,Wind,0.0
Romania,1977,Europe,Wind,0.0
Slovakia,1977,Europe,Wind,0.0
Slovenia,1977,Europe,Wind,0.0
Spain,1977,Europe,Wind,0.0
Sweden,1977,Europe,Wind,0.0
Switzerland,1977,Europe,Wind,0.0
Turkey,1977,Europe,Wind,0.0
Ukraine,1977,Europe,Wind,0.0
United Kingdom,1977,Europe,Wind,0.0
Other Europe,1977,Europe,Wind,0.0
Azerbaijan,1977,CIS,Wind,0.0
Belarus,1977,CIS,Wind,0.0
Kazakhstan,1977,CIS,Wind,0.0
Russian Federation,1977,CIS,Wind,0.0
Turkmenistan,1977,CIS,Wind,0.0
USSR,1977,CIS,Wind,0.0
Uzbekistan,1977,CIS,Wind,0.0
Other CIS,1977,CIS,Wind,0.0
Iran,1977,Middle East,Wind,0.0
Iraq,1977,Middle East,Wind,0.0
Israel,1977,Middle East,Wind,0.0
Kuwait,1977,Middle East,Wind,0.0
Oman,1977,Middle East,Wind,0.0
Qatar,1977,Middle East,Wind,0.0
Saudi Arabia,1977,Middle East,Wind,0.0
United Arab Emirates,1977,Middle East,Wind,0.0
Other Middle East,1977,Middle East,Wind,0.0
Algeria,1977,Africa,Wind,0.0
Egypt,1977,Africa,Wind,0.0
Morocco,1977,Africa,Wind,0.0
South Africa,1977,Africa,Wind,0.0
Eastern Africa,1977,Africa,Wind,0.0
Middle Africa,1977,Africa,Wind,0.0
Western Africa,1977,Africa,Wind,0.0
Other Northern Africa,1977,Africa,Wind,0.0
Other Southern Africa,1977,Africa,Wind,0.0
Australia,1977,Asia Pacific,Wind,0.0
Bangladesh,1977,Asia Pacific,Wind,0.0
China,1977,Asia Pacific,Wind,0.0
China Hong Kong SAR,1977,Asia Pacific,Wind,0.0
India,1977,Asia Pacific,Wind,0.0
Indonesia,1977,Asia Pacific,Wind,0.0
Japan,1977,Asia Pacific,Wind,0.0
Malaysia,1977,Asia Pacific,Wind,0.0
New Zealand,1977,Asia Pacific,Wind,0.0
Pakistan,1977,Asia Pacific,Wind,0.0
Philippines,1977,Asia Pacific,Wind,0.0
Singapore,1977,Asia Pacific,Wind,0.0
South Korea,1977,Asia Pacific,Wind,0.0
Sri Lanka,1977,Asia Pacific,Wind,0.0
Taiwan,1977,Asia Pacific,Wind,0.0
Thailand,1977,Asia Pacific,Wind,0.0
Vietnam,1977,Asia Pacific,Wind,0.0
Other Asia Pacific,1977,Asia Pacific,Wind,0.0
Canada,1978,North America,Wind,0.0
Mexico,1978,North America,Wind,0.0
US,1978,North America,Wind,0.0
Argentina,1978,S. & Cent. America,Wind,0.0
Brazil,1978,S. & Cent. America,Wind,0.0
Chile,1978,S. & Cent. America,Wind,0.0
Colombia,1978,S. & Cent. America,Wind,0.0
Ecuador,1978,S. & Cent. America,Wind,0.0
Peru,1978,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1978,S. & Cent. America,Wind,0.0
Venezuela,1978,S. & Cent. America,Wind,0.0
Central America,1978,S. & Cent. America,Wind,0.0
Other Caribbean,1978,S. & Cent. America,Wind,0.0
Other South America,1978,S. & Cent. America,Wind,0.0
Austria,1978,Europe,Wind,0.0
Belgium,1978,Europe,Wind,0.0
Bulgaria,1978,Europe,Wind,0.0
Croatia,1978,Europe,Wind,0.0
Cyprus,1978,Europe,Wind,0.0
Czech Republic,1978,Europe,Wind,0.0
Denmark,1978,Europe,Wind,3.193548387096774e-05
Estonia,1978,Europe,Wind,0.0
Finland,1978,Europe,Wind,0.0
France,1978,Europe,Wind,0.0
Germany,1978,Europe,Wind,0.0
Greece,1978,Europe,Wind,0.0
Hungary,1978,Europe,Wind,0.0
Iceland,1978,Europe,Wind,0.0
Ireland,1978,Europe,Wind,0.0
Italy,1978,Europe,Wind,0.0
Latvia,1978,Europe,Wind,0.0
Lithuania,1978,Europe,Wind,0.0
Luxembourg,1978,Europe,Wind,0.0
Netherlands,1978,Europe,Wind,0.0
North Macedonia,1978,Europe,Wind,0.0
Norway,1978,Europe,Wind,0.0
Poland,1978,Europe,Wind,0.0
Portugal,1978,Europe,Wind,0.0
Romania,1978,Europe,Wind,0.0
Slovakia,1978,Europe,Wind,0.0
Slovenia,1978,Europe,Wind,0.0
Spain,1978,Europe,Wind,0.0
Sweden,1978,Europe,Wind,0.0
Switzerland,1978,Europe,Wind,0.0
Turkey,1978,Europe,Wind,0.0
Ukraine,1978,Europe,Wind,0.0
United Kingdom,1978,Europe,Wind,0.0
Other Europe,1978,Europe,Wind,0.0
Azerbaijan,1978,CIS,Wind,0.0
Belarus,1978,CIS,Wind,0.0
Kazakhstan,1978,CIS,Wind,0.0
Russian Federation,1978,CIS,Wind,0.0
Turkmenistan,1978,CIS,Wind,0.0
USSR,1978,CIS,Wind,0.0
Uzbekistan,1978,CIS,Wind,0.0
Other CIS,1978,CIS,Wind,0.0
Iran,1978,Middle East,Wind,0.0
Iraq,1978,Middle East,Wind,0.0
Israel,1978,Middle East,Wind,0.0
Kuwait,1978,Middle East,Wind,0.0
Oman,1978,Middle East,Wind,0.0
Qatar,1978,Middle East,Wind,0.0
Saudi Arabia,1978,Middle East,Wind,0.0
United Arab Emirates,1978,Middle East,Wind,0.0
Other Middle East,1978,Middle East,Wind,0.0
Algeria,1978,Africa,Wind,0.0
Egypt,1978,Africa,Wind,0.0
Morocco,1978,Africa,Wind,0.0
South Africa,1978,Africa,Wind,0.0
Eastern Africa,1978,Africa,Wind,0.0
Middle Africa,1978,Africa,Wind,0.0
Western Africa,1978,Africa,Wind,0.0
Other Northern Africa,1978,Africa,Wind,0.0
Other Southern Africa,1978,Africa,Wind,0.0
Australia,1978,Asia Pacific,Wind,0.0
Bangladesh,1978,Asia Pacific,Wind,0.0
China,1978,Asia Pacific,Wind,0.0
China Hong Kong SAR,1978,Asia Pacific,Wind,0.0
India,1978,Asia Pacific,Wind,0.0
Indonesia,1978,Asia Pacific,Wind,0.0
Japan,1978,Asia Pacific,Wind,0.0
Malaysia,1978,Asia Pacific,Wind,0.0
New Zealand,1978,Asia Pacific,Wind,0.0
Pakistan,1978,Asia Pacific,Wind,0.0
Philippines,1978,Asia Pacific,Wind,0.0
Singapore,1978,Asia Pacific,Wind,0.0
South Korea,1978,Asia Pacific,Wind,0.0
Sri Lanka,1978,Asia Pacific,Wind,0.0
Taiwan,1978,Asia Pacific,Wind,0.0
Thailand,1978,Asia Pacific,Wind,0.0
Vietnam,1978,Asia Pacific,Wind,0.0
Other Asia Pacific,1978,Asia Pacific,Wind,0.0
Canada,1979,North America,Wind,0.0
Mexico,1979,North America,Wind,0.0
US,1979,North America,Wind,0.0
Argentina,1979,S. & Cent. America,Wind,0.0
Brazil,1979,S. & Cent. America,Wind,0.0
Chile,1979,S. & Cent. America,Wind,0.0
Colombia,1979,S. & Cent. America,Wind,0.0
Ecuador,1979,S. & Cent. America,Wind,0.0
Peru,1979,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1979,S. & Cent. America,Wind,0.0
Venezuela,1979,S. & Cent. America,Wind,0.0
Central America,1979,S. & Cent. America,Wind,0.0
Other Caribbean,1979,S. & Cent. America,Wind,0.0
Other South America,1979,S. & Cent. America,Wind,0.0
Austria,1979,Europe,Wind,0.0
Belgium,1979,Europe,Wind,0.0
Bulgaria,1979,Europe,Wind,0.0
Croatia,1979,Europe,Wind,0.0
Cyprus,1979,Europe,Wind,0.0
Czech Republic,1979,Europe,Wind,0.0
Denmark,1979,Europe,Wind,6.387096774193548e-05
Estonia,1979,Europe,Wind,0.0
Finland,1979,Europe,Wind,0.0
France,1979,Europe,Wind,0.0
Germany,1979,Europe,Wind,0.0
Greece,1979,Europe,Wind,0.0
Hungary,1979,Europe,Wind,0.0
Iceland,1979,Europe,Wind,0.0
Ireland,1979,Europe,Wind,0.0
Italy,1979,Europe,Wind,0.0
Latvia,1979,Europe,Wind,0.0
Lithuania,1979,Europe,Wind,0.0
Luxembourg,1979,Europe,Wind,0.0
Netherlands,1979,Europe,Wind,0.0
North Macedonia,1979,Europe,Wind,0.0
Norway,1979,Europe,Wind,0.0
Poland,1979,Europe,Wind,0.0
Portugal,1979,Europe,Wind,0.0
Romania,1979,Europe,Wind,0.0
Slovakia,1979,Europe,Wind,0.0
Slovenia,1979,Europe,Wind,0.0
Spain,1979,Europe,Wind,0.0
Sweden,1979,Europe,Wind,0.0
Switzerland,1979,Europe,Wind,0.0
Turkey,1979,Europe,Wind,0.0
Ukraine,1979,Europe,Wind,0.0
United Kingdom,1979,Europe,Wind,0.0
Other Europe,1979,Europe,Wind,0.0
Azerbaijan,1979,CIS,Wind,0.0
Belarus,1979,CIS,Wind,0.0
Kazakhstan,1979,CIS,Wind,0.0
Russian Federation,1979,CIS,Wind,0.0
Turkmenistan,1979,CIS,Wind,0.0
USSR,1979,CIS,Wind,0.0
Uzbekistan,1979,CIS,Wind,0.0
Other CIS,1979,CIS,Wind,0.0
Iran,1979,Middle East,Wind,0.0
Iraq,1979,Middle East,Wind,0.0
Israel,1979,Middle East,Wind,0.0
Kuwait,1979,Middle East,Wind,0.0
Oman,1979,Middle East,Wind,0.0
Qatar,1979,Middle East,Wind,0.0
Saudi Arabia,1979,Middle East,Wind,0.0
United Arab Emirates,1979,Middle East,Wind,0.0
Other Middle East,1979,Middle East,Wind,0.0
Algeria,1979,Africa,Wind,0.0
Egypt,1979,Africa,Wind,0.0
Morocco,1979,Africa,Wind,0.0
South Africa,1979,Africa,Wind,0.0
Eastern Africa,1979,Africa,Wind,0.0
Middle Africa,1979,Africa,Wind,0.0
Western Africa,1979,Africa,Wind,0.0
Other Northern Africa,1979,Africa,Wind,0.0
Other Southern Africa,1979,Africa,Wind,0.0
Australia,1979,Asia Pacific,Wind,0.0
Bangladesh,1979,Asia Pacific,Wind,0.0
China,1979,Asia Pacific,Wind,0.0
China Hong Kong SAR,1979,Asia Pacific,Wind,0.0
India,1979,Asia Pacific,Wind,0.0
Indonesia,1979,Asia Pacific,Wind,0.0
Japan,1979,Asia Pacific,Wind,0.0
Malaysia,1979,Asia Pacific,Wind,0.0
New Zealand,1979,Asia Pacific,Wind,0.0
Pakistan,1979,Asia Pacific,Wind,0.0
Philippines,1979,Asia Pacific,Wind,0.0
Singapore,1979,Asia Pacific,Wind,0.0
South Korea,1979,Asia Pacific,Wind,0.0
Sri Lanka,1979,Asia Pacific,Wind,0.0
Taiwan,1979,Asia Pacific,Wind,0.0
Thailand,1979,Asia Pacific,Wind,0.0
Vietnam,1979,Asia Pacific,Wind,0.0
Other Asia Pacific,1979,Asia Pacific,Wind,0.0
Canada,1980,North America,Wind,0.0
Mexico,1980,North America,Wind,0.0
US,1980,North America,Wind,0.0
Argentina,1980,S. & Cent. America,Wind,0.0
Brazil,1980,S. & Cent. America,Wind,0.0
Chile,1980,S. & Cent. America,Wind,0.0
Colombia,1980,S. & Cent. America,Wind,0.0
Ecuador,1980,S. & Cent. America,Wind,0.0
Peru,1980,S. & Cent. America,Wind,0.0
Trinidad & Tobago,1980,S. & Cent. America,Wind,0.0
Venezuela,1980,S. & Cent. America,Wind,0.0
Central America,1980,S. & Cent. America,Wind,0.0
Other Caribbean,1980,S. & Cent. America,Wind,0.0
Other South America,1980,S. & Cent. America,Wind,0.0
Austria,1980,Europe,Wind,0.0
Belgium,1980,Europe,Wind,0.0
Bulgaria,1980,Europe,Wind,0.0
Croatia,1980,Europe,Wind,0.0
Cyprus,1980,Europe,Wind,0.0
Czech Republic,1980,Europe,Wind,0.0
Denmark,1980,Europe,Wind,0.00011177419354838708
Estonia,1980,Europe,Wind,0.0
Finland,1980,Europe,Wind,0.0
France,1980,Europe,Wind,0.0
Germany,1980,Europe,Wind,0.0
Greece,1980,Europe,Wind,0.0
Hungary,1980,Europe,Wind,0.0
Iceland,1980,Europe,Wind,0.0
Ireland,1980,Europe,Wind,0.0
Italy,1980,Europe,Wind,0.0
Latvia,1980,Europe,Wind,0.0
Lithuania,1980,Europe,Wind,0.0
Luxembourg,1980,Europe,Wind,0.0
Netherlands,1980,Europe,Wind,0.0
North Macedonia,1980,Europe,Wind,0.0
Norway,1980,Europe,Wind,0.0
Poland,1980,Europe,Wind,0.0
Portugal,1980,Europe,Wind,0.0
Romania,1980,Europe,Wind,0.0
Slovakia,1980,Europe,Wind,0.0
Slovenia,1980,Europe,Wind,0.0
Spain,1980,Europe,Wind,0.0
Sweden,1980,Europe,Wind,0.0
Switzerland,1980,Europe,Wind,0.0
Turkey,1980,Europe,Wind,0.0
Ukraine,1980,Europe,Wind,0.0
United Kingdom,1980,Europe,Wind,0.0
Other Europe,1980,Europe,Wind,0.0
Azerbaijan,1980,CIS,Wind,0.0
Belarus,1980,CIS,Wind,0.0
Kazakhstan,1980,CIS,Wind,0.0
Russian Federation,1980,CIS,Wind,0.0
Turkmenistan,1980,CIS,Wind,0.0
USSR,1980,CIS,Wind,0.0
Uzbekistan,1980,CIS,Wind,0.0
Other CIS,1980,CIS,Wind,0.0
Iran,1980,Middle East,Wind,0.0
Iraq,1980,Middle East,Wind,0.0
Israel,1980,Middle East,Wind,0.0
Kuwait,1980,Middle East,Wind,0.0
Oman,1980,Middle East,Wind,0.0
Qatar,1980,Middle East,Wind,0.0
Saudi Arabia,1980,Middle East,Wind,0.0
United Arab Emirates,1980,Middle East,Wind,0.0
Other Middle East,1980,Middle East,Wind,0.0
Algeria,1980,Africa,Wind,0.0
Egypt,1980,Africa,Wind,0.0
Morocco,1980,Africa,Wind,0.0
South Africa,1980,Africa,Wind,0.0
Eastern Africa,1980,Africa,Wind,0.0
Middle Africa,1980,Africa,Wind,0.0
Western Africa,1980,Africa,Wind,0.0
